date,population,admission,release
2021-03-20,120578.42261845907,3033.9759263411634,1472.2564330567116
2021-03-21,121312.94061920623,2204.107767137184,1201.432903644947
2021-03-22,122070.45861995334,1961.7744338038508,3366.6579482082266
2021-03-23,121496.36298433683,2792.5623125917286,3121.4079482082266
2021-03-24,121230.51734872034,2856.062312591729,3145.7829482082266
2021-03-25,121017.79671310385,2931.102312591729,3075.9059428606333
2021-03-26,120778.69617552654,2836.805405283351,3022.364276193967
2021-03-27,120757.84563794931,3002.513738616685,1329.8642761939666
2021-03-28,121672.995100372,2245.0137386166853,1346.3125520560354
2021-03-29,122225.36870072572,1899.668911030478,3377.366739248154
2021-03-30,121572.74230107953,2725.6742301794143,3156.166989387141
2021-03-31,121334.2808422296,2923.6265831687892,3065.0880420187195
2021-04-01,121109.81938337962,2840.6265831687892,3379.2126008422492
2021-04-02,120565.13978727483,2894.6253576785934,2484.233525211997
2021-04-03,120744.12685783667,2663.2205957738315,1374.4835252119967
2021-04-04,121479.11392839847,2109.470595773832,1226.4835252119967
2021-04-05,122209.10099896032,1956.4705957738317,3323.233525211997
2021-04-06,121804.33806952213,2918.4705957738315,3356.233525211997
2021-04-07,121480.57514008398,3027.7647134208905,3353.594636323108
2021-04-08,121200.78443286807,3073.8039291071636,3331.2613029897743
2021-04-09,120960.4937256521,3091.803929107164,3006.6660648945367
2021-04-10,121127.86968510282,3174.0420243452595,1463.1660648945362
2021-04-11,121767.24564455356,2102.5420243452604,1299.0232077516791
2021-04-12,122502.05017543286,2033.8277386309746,3375.7484329769045
2021-04-13,121820.30966126709,2694.007918811154,3320.748432976905
2021-04-14,121502.56914710134,3000.3412521444875,3110.748432976905
2021-04-15,121313.28696626893,2921.4662521444875,3199.498432976905
2021-04-16,121030.2547854365,2916.4662521444875,3038.125351134121
2021-04-17,120612.07662716777,2970.1724404332035,1297.1005987019514
2021-04-18,121404.77346889902,2090.6724404332044,1286.5890440801027
2021-04-19,122023.2182097899,1905.0337849710195,3335.016717036078
2021-04-20,121566.66295068088,2882.3863490735835,3085.152597193656
2021-04-21,121366.16747179153,2884.657118304352,3146.7240257650847
2021-04-22,121156.81485004509,2938.2285468757805,3209.316812186584
2021-04-23,120727.34712928876,2781.349091430236,2750.1501455199173
2021-04-24,120891.54607519908,2913.349091430237,1491.650145519917
2021-04-25,121409.74502110938,2008.0990914302367,1289.2373904178762
2021-04-26,121935.4669262034,1820.3797036751346,3420.110179533523
2021-04-27,121314.23645034501,2796.12492725237,3266.4644817015446
2021-04-28,121199.57304765734,3149.2296504424594,3346.050426224931
2021-04-29,120764.87081259463,2915.168758538105,3170.998930277042
2021-04-30,120507.9347759368,2928.4447735738877,3136.1954994972784
2021-05-01,120533.02416300775,3164.4430786586327,1272.3893263315488
2021-05-02,121396.13582179359,2137.4987579459385,1241.3870991600566
2021-05-03,122107.24748057949,1952.4987579459385,3522.5299563029143
2021-05-04,121420.2559647622,2833.2051071522874,3196.5152631309174
2021-05-05,121101.12961748424,2882.690125878879,3106.369104735794
2021-05-06,121031.81905967995,3037.0585469315106,3139.92466029135
2021-05-07,120956.50850187565,3064.6141024870662,2826.9246602913495
2021-05-08,121242.6979440714,3113.114102487066,1371.7246602913492
2021-05-09,122070.2873862671,2199.3141024870665,1292.2246602913492
2021-05-10,122544.8768284628,1766.8141024870663,3544.224660291349
2021-05-11,121838.46627065857,2837.8141024870665,3105.724660291349
2021-05-12,121649.80571285424,2917.0641024870665,3203.7246602913497
2021-05-13,121442.03404393884,2995.952991375955,3080.0913269580165
2021-05-14,121453.4873750235,3091.5208485188123,3144.42466029135
2021-05-15,121497.35737277471,3189.2946580426214,1407.7579936246825
2021-05-16,122206.43737052601,2115.8379913759554,1279.7579936246825
2021-05-17,122924.5173682773,1995.9918375298016,3615.4246602913495
2021-05-18,122311.43069936188,3003.6713247092885,3112.5913269580165
2021-05-19,122231.92736377983,3032.2546580426215,3300.16825003494
2021-05-20,122000.59069486447,3068.421324709288,3263.056406323096
2021-05-21,121557.75402594903,3121.254658042622,2887.1384423426316
2021-05-22,121710.72216472593,3072.064273427237,1332.0961346503236
2021-05-23,122671.52363683622,2292.897606760571,1381.5961346503234
2021-05-24,123275.82510894645,1985.8976067605709,3499.710169738043
2021-05-25,122747.97745824968,2970.8910904698437,3281.7219923981415
2021-05-26,122602.96281247903,3136.707346627479,3308.339639456966
2021-05-27,122381.88934317896,3087.266170156891,3324.839639456965
2021-05-28,122135.81587387885,3079.266170156891,3062.6679527099773
2021-05-29,122169.4472238559,3093.632636020345,1350.1679527099768
2021-05-30,123209.41190716626,2391.1326360203448,1358.967952709977
2021-05-31,123890.3765904766,2043.1326360203452,1503.167952709977
2021-06-01,124504.84127378701,2116.2864821741914,4046.9179527099773
2021-06-02,123775.97262376403,3318.0493026870117,3679.2512860433103
2021-06-03,123259.93730707442,3163.2159693536782,3485.977601832784
2021-06-04,122994.42830617426,3221.5633377747313,3246.2556720082234
2021-06-05,123009.16930527407,3273.246671108064,1373.272338674889
2021-06-06,123960.07697104059,2324.0800044413977,1375.359838674889
2021-06-07,124497.04713680713,1913.330004441398,3380.1803514954026
2021-06-08,124194.01730257361,3058.3505172619098,3486.751026600888
2021-06-09,123828.81974682114,3279.0661290762564,3539.513684828735
2021-06-10,123636.87219106866,3347.0661290762564,3327.513684828736
2021-06-11,123589.92463531617,3272.8648712146214,2912.013684828736
2021-06-12,123792.310412897,3101.9133512984786,1367.979371103245
2021-06-13,124695.21334734066,2270.132305546845,1661.729371103245
2021-06-14,125098.36628178424,2061.8823055468447,3539.7664675406963
2021-06-15,124717.2293708517,3094.603298104743,3171.2190752504475
2021-06-16,124639.96386014587,3102.7077312113183,3436.6732419171144
2021-06-17,124364.6983494401,3163.2077312113183,3491.1803521584707
2021-06-18,124238.95925752097,3366.439303292205,2867.8450618779752
2021-06-19,124354.2201656019,2983.1059699588723,1319.8450618779748
2021-06-20,125278.9810736828,2244.6059699588727,1295.9689935019064
2021-06-21,125926.79753731923,1943.7854571383596,3559.044751077665
2021-06-22,125422.90187974356,3055.1490935019956,4180.623698446086
2021-06-23,124849.47990637842,3605.2061014485575,3202.6236984460857
2021-06-24,125094.05793301323,3088.7445822238,3335.6903651127514
2021-06-25,124851.03595964813,3092.6683917476093,3125.5236984460857
2021-06-26,125110.58065294966,3383.2683917476097,1378.273698446085
2021-06-27,126058.29201291784,2327.7350584142764,1415.690365112752
2021-06-28,126730.00337288603,2086.9017250809434,3978.8570317794183
2021-06-29,125912.71473285422,3159.9683917476095,4588.457031779419
2021-06-30,125572.35942615576,4248.101725080942,3342.1236984460857
2021-07-01,125337.00411945727,3106.4350584142758,3748.1236984460857
2021-07-02,124809.98214609217,3221.1017250809427,3340.790365112752
2021-07-03,124722.710172727,3253.5183917476097,1490.7903651127517
2021-07-04,125623.93819936186,2390.2683917476097,1442.5125873349741
